	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985660343140671491	2018-04-15 23:25:13	pensologoexisto	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		301	745
985660090563923969	2018-04-15 23:24:12	C9 Putassa ?	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		53	334
985660080975687680	2018-04-15 23:24:10	Professor Alexandre Taran	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	21	0		8	79
985659599083790336	2018-04-15 23:22:15	Edevaldo oliveira	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		252	218
985659498747650048	2018-04-15 23:21:51	Amanda Hunt	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		2202	1297
985659480309460992	2018-04-15 23:21:47	Mario Fernandes de Moraes Filho	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		216	715
985659358083207168	2018-04-15 23:21:18	DAD	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		7	47
985659130164793345	2018-04-15 23:20:23	Apollo das Candonga	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		5496	199
985659020726931457	2018-04-15 23:19:57	Karl@Winn Lula da Silva #LulaLivre #EuSouLula	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		842	1089
985658920541872129	2018-04-15 23:19:33	Luã	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		1417	1007
985658798164594690	2018-04-15 23:19:04	Patriota Ustra	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		4583	1376
985658753663078406	2018-04-15 23:18:54	Jayne	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		1045	431
985658697811668992	2018-04-15 23:18:40	Francival  Peixoto	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		277	1392
985658660432089089	2018-04-15 23:18:31	El Cabortero	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	21	0		24	159
985658634544836608	2018-04-15 23:18:25	GABRIEL PINHEIRO	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		39867	510
985658631692652546	2018-04-15 23:18:25	Bradesco	@ericaarnas Oi, boa noite! Esse saque foi realizado em qual data? Foi direto na máquina de autoatendimento dentro d… https://t.co/SkXCCqVDJp	0	0		157246	4636
985658582468317185	2018-04-15 23:18:13	Vania Carvalho	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		3587	1470
985658515057504258	2018-04-15 23:17:57	Laíse	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		2242	343
985658368143470592	2018-04-15 23:17:22	José Junior	quando lembro que o bradesco não joga o jesc bate uma tristeza	1	7		179	104
985658336774361088	2018-04-15 23:17:14	Célia Alves	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		1610	422
