	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985843631050444800	2018-04-16 11:33:32	Thiago	@itau A do cartão	0	0		398	1158
985843252447383553	2018-04-16 11:32:02	Azevedo	@itau até agora o seu cartão não chegou a minha casa e ja faz quase um mês	0	0	Place(_api=<tweepy.api.API object at 0x00000135C270F400>, id='894146230dd1d42d', url='https://api.twitter.com/1.1/geo/id/894146230dd1d42d.json', place_type='city', name='Porto Alegre', full_name='Porto Alegre, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000135C270F400>, type='Polygon', coordinates=[[[-51.3061478, -30.2688069], [-51.012471, -30.2688069], [-51.012471, -29.9308654], [-51.3061478, -29.9308654]]]), attributes={})	1249	1221
985843103562190848	2018-04-16 11:31:26	mariza scolari	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		868	2593
985842562702479361	2018-04-16 11:29:17	André Simões	Banco Central discute se veta ou aprova XP-Itaú https://t.co/U0ZKSIGnT3	0	0		614	1525
985842430644801536	2018-04-16 11:28:46	AGORA SIM SONIC THE LULA™!	RT @PatoCorporation: @HBjornalista Já vejo as manchetes “Taxação de grandes fortunas reduz o poder de compra d acionistas do Itaú, Bradesco…	4	0		627	1323
985841866104033281	2018-04-16 11:26:31	O Pato #LulaLivreJá	@HBjornalista Já vejo as manchetes “Taxação de grandes fortunas reduz o poder de compra d acionistas do Itaú, Bradesco, Gerdau e Votorantin”	4	12		20723	8411
985841852090912768	2018-04-16 11:26:28	Mário Tito Almeida	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	190	0		655	541
985841515934179330	2018-04-16 11:25:08	Alexia rm R	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		287	646
985840964936851456	2018-04-16 11:22:56	Wile E. Coyote	@noahshuster Vetar... já temos concentração demais no Sistema Bancário. E não adianta o Itaú dizer que a XP Investi… https://t.co/cdM3SYFtwC	0	0		128	327
985840366233554944	2018-04-16 11:20:33	Jomar	RT @sidneyrezende: O Itaú é um dos patrocinadores da cobertura esportiva da Copa do Mundo. E conta com a presença de Luciano Huck como garo…	112	0		257	524
985840275225497600	2018-04-16 11:20:12	Ney Machado	RT @RodrigoMitraud: Itaú, Bradesco, Santander e Safra tiveram lucros recordes em cima da exploraçãodo, com os juros imorais. Esse sistema é…	5	0		1902	2200
985840069905920001	2018-04-16 11:19:23	Fe	@itau Atualizei o App, agora está ótimo. Obrigado.	0	0		500	68
985839626127663104	2018-04-16 11:17:37	pbrasil	RT @cCaldwell17: O Ministro Luis Roberto Barroso mudou, sozinho, a interpretação da Constituição em um processo do Itaú. (Cliente do escrit…	112	0		258	148
985839425635659777	2018-04-16 11:16:49	coé	"RT @desbocadaDeBar: Eu só queria mesmo saber como ganhar um desconto de três zeros na divida.
Como ser um Itaú de STJ https://t.co/PZq4577f…"	1	0		108	407
985839269909614593	2018-04-16 11:16:12	Sind. Bancários GO	https://t.co/6f0vxn7t1w reforçar internacionalização, Itaú cria conselho para América Latina	0	0		1305	16
985839139466764288	2018-04-16 11:15:41	Fábio Lula da Silva	RT @RodrigoMitraud: Itaú, Bradesco, Santander e Safra tiveram lucros recordes em cima da exploraçãodo, com os juros imorais. Esse sistema é…	5	0		736	1547
985838760863633409	2018-04-16 11:14:11	#Lula2018	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		2565	1938
985838608367210496	2018-04-16 11:13:34	Esquerda de Oslo	RT @valor_economico: De olho em efeito na concorrência, BC discute se veta ou aprova XP-Itaú https://t.co/LvBPQZHMOr	3	0		1314	3645
985838402670129152	2018-04-16 11:12:45	CarlosFollador	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		1933	3453
985838325943517185	2018-04-16 11:12:27	Raphael Fera	De olho em efeito na concorrência, BC discute se veta ou aprova XP-Itaú - Valor Economico https://t.co/KJGf98oJ8U https://t.co/inbAmNc14e	0	0		87	537
985837964445081600	2018-04-16 11:11:01	Rita de cassia genesi	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		21	22
985837937513369602	2018-04-16 11:10:54	Marcelo Pavani	RT @valor_economico: De olho em efeito na concorrência, BC discute se veta ou aprova XP-Itaú https://t.co/LvBPQZHMOr	3	0		95	424
