	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985180851108491264	2018-04-14 15:39:53	NOIR DEBUT	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1057	1447
985180828228640768	2018-04-14 15:39:47	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1397	1324
985180696154136577	2018-04-14 15:39:16	Brubs_	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1530	3184
985180662142554113	2018-04-14 15:39:08	lara ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		441	457
985180653476970496	2018-04-14 15:39:06	venus	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		456	1568
985180614121918464	2018-04-14 15:38:56	l a u estudando	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		9373	7325
985180596170313728	2018-04-14 15:38:52	metida, nojenta & arrogante	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		267	182
985180513932660741	2018-04-14 15:38:32	vai dar views em NO MORE DREAM!!!	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		132	154
985180437650853888	2018-04-14 15:38:14	little??su;?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		181	182
985180419325915136	2018-04-14 15:38:10	rory gilmore ????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		785	374
985180389504319489	2018-04-14 15:38:03	Maurílio Lula Guimarães	RT @PTnoSenado: Na falsa liberdade da internet, o indivíduo se reduz ao um banco de dados que pode ser vendido, virando informação, que vai…	10	0		417	88
985180342406533120	2018-04-14 15:37:52	Giovanna ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		855	1322
985180327596445697	2018-04-14 15:37:48	? ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2081	985
985180296785158144	2018-04-14 15:37:41	nuss, giuliana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		631	407
985180277914984448	2018-04-14 15:37:36	leonardation	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		40	165
985180274240737281	2018-04-14 15:37:35	eduarda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		10144	9472
985180244716990465	2018-04-14 15:37:28	viih ama sehun +q tudo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		6278	5841
985180233375584256	2018-04-14 15:37:26	beatriz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		597	1327
985180176320552960	2018-04-14 15:37:12	Henrique GH  #CL3M ???	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		818	32
985180164773597185	2018-04-14 15:37:09	Isabela Martins	@lauracmatiiaas To aqui na frente do Banco do Brasil já. Prontinha	0	0		490	334
985180132326412289	2018-04-14 15:37:01	marcos	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		107	206
985180060134100992	2018-04-14 15:36:44	s loves control	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		20024	13249
985180046741696512	2018-04-14 15:36:41	Figo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		366	389
985180029251399681	2018-04-14 15:36:37	bianquinha sz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		28	234
985179995210477568	2018-04-14 15:36:29	line de jesux	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2823	3640
985179980836626432	2018-04-14 15:36:25	doku	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		4151	3016
985179952193658885	2018-04-14 15:36:19	yas mina pira	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		533	278
985179856282554370	2018-04-14 15:35:56	beatriz jesus.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		100	931
985179782940971009	2018-04-14 15:35:38	sisi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		175	376
985179779971321857	2018-04-14 15:35:37	yane ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		57	47
985179682873233408	2018-04-14 15:35:14	Natália Silva	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		590	440
985179658156167169	2018-04-14 15:35:08	•	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1228	2036
985179351313502210	2018-04-14 15:33:55	yhas	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		3608	1752
985179265414107141	2018-04-14 15:33:35	Juventude Socialista BH	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		102	263
985179223005564928	2018-04-14 15:33:25	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1320	885
985179200679284736	2018-04-14 15:33:19	feeh ? nana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1071	676
985179192575840256	2018-04-14 15:33:17	mellzinho	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		689	451
985179182060769282	2018-04-14 15:33:15	EU AMO A ARIZONA	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		192	866
985179140516179968	2018-04-14 15:33:05	triste pra caralho	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2258	2249
985179112649224197	2018-04-14 15:32:58	daniela ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		7586	4167
985179111793537024	2018-04-14 15:32:58	a	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		8587	7337
