	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985221902208823302	2018-04-14 18:23:00	?knupp | WHAT IS LOVE?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		460	1017
985221764295905280	2018-04-14 18:22:27	? nymeria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		714	827
985221689238867974	2018-04-14 18:22:09	grazi eh nova no twt??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		22	119
985221675007594496	2018-04-14 18:22:06	lolo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		2978	1082
985221643411841026	2018-04-14 18:21:58	Visionario	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		2438	478
985221609635098625	2018-04-14 18:21:50	Adriana Batista	RT @diegoescosteguy: Exclusivo: o repórter @aguirretalento abre a muita comentada mas pouca compreendida caixa-preta do BNDES. Trocas de me…	125	0		3822	4978
985221586440675329	2018-04-14 18:21:45	Eduarda Oliveira	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		102	78
985221459114188802	2018-04-14 18:21:15	raissa ama muito o hyunjin	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		2750	1628
985221456589139969	2018-04-14 18:21:14	kel; {hiatus}	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		510	471
985221422325944321	2018-04-14 18:21:06	gabi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3596	2922
985221399722844160	2018-04-14 18:21:00	.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1112	1641
985221354650775552	2018-04-14 18:20:50	Vitor Fars	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		81	354
985221284555616259	2018-04-14 18:20:33	yas; euphoria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		406	366
985221274174676992	2018-04-14 18:20:30	Gaetano Nino Battaglia	Alugo ou vendo Prédio alto padrão 4 andar mais de 1100 mq na Avenida do contorno 1570 perto Mc Donalds ao lado post… https://t.co/C3yCIFCOG6	0	0		239	548
985221259582738432	2018-04-14 18:20:27	??????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3242	3048
985221228960116738	2018-04-14 18:20:20	Flow Castanho	"RT @tche_esportes: Banco do Brasil não vai mais patrocinar o #handebol brasileiro
O patrocínio vigorou desde 2013 e atualmente estava em 15…"	4	0		294	249
985221169421922304	2018-04-14 18:20:05	Sofia Silvério	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		498	171
985221144264441856	2018-04-14 18:19:59	ju	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		83	187
985221122672164866	2018-04-14 18:19:54	Santox	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		57	68
