	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986578264918503425	BancoInter	2018-04-18 12:12:42	tico pedroso	"Nego reclama dos correios - com muita razão - mas aí vai o @Bancointer vai lá e usa a bosta do Flesh Courier e eles não conseguem entregar.

Meu cartão está saindo da minha cidade pra voltar pra Minas Gerais por incompetência alheia. E eu fico sem cartão."	0	0		267	602
986578145187958786	BancoInter	2018-04-18 12:12:14	Vanessa	RT @Vanessa07901574: @Bancointer bom dia minha senha foi bloqueada se a outra maneira de desbloqueá pois LIGO no 3030 a ligação fica caindo	1	0		5	17
986577340863074304	BancoInter	2018-04-18 12:09:02	Acer	@Bancointer @SaoPauloFC @SPFCBancoInter O sistema da Total Acesso não permite que efetue a compra de ingresso no cartão de débito do Banco Inter, que é o patrocinador oficial.	0	0		1404	970
986575953651556353	BancoInter	2018-04-18 12:03:31	Banco Inter	@yurizurigo @SaoPauloFC @SPFCBancoInter Olá! Poderia nos explicar um pouco melhor o que houve? Queremos ajudá-lo =)	0	0		115260	3193
986575308949213185	BancoInter	2018-04-18 12:00:57	Diego Jacob	@Bancointer Tenho a conta há algum tempo já e solicitei o crédito essa semana e fui aprovado. Estou com planos de viagem em breve e gostaria de utilizar o cartão. Essa análise periódica é de quanto em quanto tempo para aumentar? Tem alguma informação em relação a isso @Bancointer ?	0	0		215	92
986572464250589184	BancoInter	2018-04-18 11:49:39	Gabriel Tuller	@suju_sam @Bancointer Cara, o banco é excelente! Não tenho reclamações MESMO! Facilitou minha vida demais	0	1		800	981
986571312222138369	BancoInter	2018-04-18 11:45:05	software version 3.0	@gabrieltuller @Bancointer Carlos tá todo faceiro com esse banco tbm	0	0		92	244
986570213335425025	BancoInter	2018-04-18 11:40:43	Gabriel Tuller	Por isso sempre recomendo o @Bancointer pra todo mundo que conheço: Os caras me dão feliz aniversário! https://t.co/JAxJmBnI13	0	5		800	981
986568969371967489	BancoInter	2018-04-18 11:35:46	Rodrigo Amaral	Também quero @SPFCBancoInter ; @Bancointer https://t.co/Dk95Gizrd8	0	2		86	241
986568793823555584	BancoInter	2018-04-18 11:35:04	André Santos	@Bancointer Bom dia. Existe app específico para a conta PRO? Tenho uma conta física e agora consegui a PRO...não achei no app da conta física algo voltado para acesso à conta PRO.	0	0		109	516
